yearstate,electionyear,stateabbriviation,statename,percentcitizenwhite,percentcitizenblack,percentcitizenasian,percentcitizenhispanic,totalvotingagepopulation,totalvotingagecitizen,totalpercentcitizen,totalregisteredvoters,totalpercentregisteredcitizens,totaltotalvotes,totalpercentvotedcitizen,malevotingagepopulation,malevotingagecitizen,malepercentcitizen,maleregisteredvoters,malepercentregisteredcitizens,maletotalvotes,malepercentvotedcitizen,femalevotingagepopulation,femalevotingagecitizen,femalepercentcitizen,femaleregisteredvoters,femalepercentregisteredcitizens,femaletotalvotes,femalepercentvotedcitizen,whitenonhispanicvotingagepopulation,whitenonhispanicvotingagecitizen,whitenonhispanicpercentcitizen,whitenonhispanicregisteredvoters,whitenonhispanicpercentregisteredcitizens,whitenonhispanictotalvotes,whitenonhispanicpercentvotedcitizen,blackvotingagepopulation,blackvotingagecitizen,blackpercentcitizen,blackregisteredvoters,blackpercentregisteredcitizens,blacktotalvotes,blackpercentvotedcitizen,asianpacificislandervotingagepopulation,asianpacificislandervotingagecitizen,asianpacificislanderpercentcitizen,asianpacificislanderregisteredvoters,asianpacificislanderpercentregisteredcitizens,asianpacificislandertotalvotes,asianpacificislanderpercentvotedcitizen,hispanicvotingagepopulation,hispanicvotingagecitizen,hispanicpercentcitizen,hispanicregisteredvoters,hispanicpercentregisteredcitizens,hispanictotalvotes,hispanicpercentvotedcitizen
2014-LA,2014,LA,LOUISIANA,0.622381807,0.309395572,0.018551765,0.029922202,3450,3342,0.968695652,2398,0.717534411,1677,0.501795332,1645,1583,0.96231003,1108,0.699936829,768,0.485154769,1805,1759,0.974515235,1290,0.733371234,908,0.516202388,2094,2080,0.993314231,1543,0.741826923,1065,0.512019231,1042,1034,0.992322457,729,0.705029014,533,0.515473888,82,62,0.756097561,24,0.387096774,13,0.209677419,165,100,0.606060606,57,0.57,31,0.31
2014-ME,2014,ME,MAINE,0.949282297,0.006698565,0.002870813,0.009569378,1061,1045,0.984919887,799,0.764593301,642,0.614354067,512,503,0.982421875,373,0.741550696,302,0.600397614,549,541,0.985428051,426,0.787430684,340,0.628465804,999,992,0.992992993,766,0.772177419,613,0.617943548,9,7,0.777777778,5,0.714285714,3,0.428571429,11,3,0.272727273,2,0.666666667,2,0.666666667,10,10,1,4,0.4,3,0.3
2014-MD,2014,MD,MARYLAND,0.597878496,0.291224687,0.055689489,0.045564127,4542,4148,0.913254073,2995,0.722034716,2028,0.488910318,2135,1947,0.911943794,1378,0.707755521,938,0.481766821,2407,2201,0.914416286,1617,0.734666061,1090,0.495229441,2508,2480,0.988835726,1857,0.748790323,1300,0.524193548,1325,1208,0.911698113,856,0.708609272,581,0.480960265,343,231,0.673469388,135,0.584415584,69,0.298701299,332,189,0.569277108,120,0.634920635,58,0.306878307
2014-MA,2014,MA,MASSACHUSETTS,0.824299065,0.064382139,0.044444444,0.064797508,5279,4815,0.912104565,3250,0.674974039,2259,0.469158879,2504,2241,0.894968051,1485,0.662650602,1036,0.462293619,2775,2574,0.927567568,1765,0.685703186,1223,0.475135975,4113,3969,0.964989059,2860,0.72058453,2073,0.522297808,408,310,0.759803922,141,0.45483871,80,0.258064516,325,214,0.658461538,85,0.397196262,37,0.172897196,462,312,0.675324675,155,0.496794872,53,0.169871795
2014-MI,2014,MI,MICHIGAN,0.789401049,0.133176925,0.02442727,0.040712117,7576,7246,0.956441394,5159,0.711979023,3416,0.471432514,3615,3456,0.956016598,2397,0.693576389,1551,0.448784722,3961,3791,0.957081545,2762,0.72856766,1864,0.491690847,5836,5720,0.980123372,4128,0.721678322,2808,0.490909091,979,965,0.985699694,685,0.70984456,438,0.45388601,277,177,0.63898917,86,0.485875706,51,0.288135593,395,295,0.746835443,179,0.606779661,82,0.277966102
2014-MN,2014,MN,MINNESOTA,0.894228324,0.03941012,0.019832189,0.025425884,4104,3933,0.958333333,2822,0.717518434,2047,0.520467836,2007,1924,0.958644743,1346,0.6995842,974,0.506237006,2097,2009,0.958035289,1476,0.734693878,1073,0.534096565,3538,3517,0.994064443,2623,0.745806085,1925,0.547341484,196,155,0.790816327,83,0.535483871,34,0.219354839,112,78,0.696428571,34,0.435897436,29,0.371794872,183,100,0.546448087,48,0.48,34,0.34
2014-MS,2014,MS,MISSISSIPPI,0.608309991,0.358543417,0.009803922,0.014939309,2182,2142,0.981668194,1628,0.760037348,907,0.423436041,1028,1008,0.980544747,740,0.734126984,413,0.409722222,1154,1135,0.983535529,888,0.782378855,493,0.434361233,1308,1303,0.99617737,948,0.727551804,525,0.402916347,769,768,0.99869961,639,0.83203125,357,0.46484375,27,21,0.777777778,5,0.238095238,1,0.047619048,60,32,0.533333333,17,0.53125,13,0.40625
2014-MO,2014,MO,MISSOURI,0.851885301,0.108150824,0.011966584,0.010611876,4505,4429,0.983129856,3194,0.721156017,1713,0.386769022,2172,2144,0.987108656,1514,0.706156716,863,0.402518657,2333,2285,0.979425632,1680,0.735229759,850,0.371991247,3779,3773,0.998412278,2766,0.733103631,1487,0.394116088,485,479,0.987628866,325,0.678496868,177,0.369519833,76,53,0.697368421,39,0.735849057,13,0.245283019,88,47,0.534090909,28,0.595744681,15,0.319148936
2014-MT,2014,MT,MONTANA,0.909207161,0.003836317,0.002557545,0.020460358,788,782,0.992385787,506,0.647058824,391,0.5,392,389,0.992346939,250,0.642673522,191,0.491002571,396,393,0.992424242,257,0.65394402,201,0.511450382,714,711,0.995798319,473,0.665260197,372,0.523206751,3,3,1,3,1,0,0,5,2,0.4,2,1,2,1,16,16,1,11,0.6875,8,0.5
2014-NE,2014,NE,NEBRASKA,0.88820827,0.04058193,0.005359877,0.049770291,1400,1306,0.932857143,873,0.668453292,579,0.443338438,688,635,0.922965116,415,0.653543307,286,0.450393701,712,671,0.94241573,459,0.684053651,293,0.436661699,1165,1160,0.995708155,803,0.692241379,541,0.46637931,55,53,0.963636364,36,0.679245283,21,0.396226415,22,7,0.318181818,3,0.428571429,0,0,135,65,0.481481481,26,0.4,13,0.2
2014-NV,2014,NV,NEVADA,0.595263724,0.102798708,0.069967707,0.188912809,2128,1858,0.873120301,1088,0.585575888,693,0.372981701,1055,924,0.875829384,524,0.567099567,348,0.376623377,1073,934,0.870456664,564,0.60385439,345,0.369379015,1143,1106,0.967629046,690,0.623869801,488,0.441229656,193,191,0.989637306,124,0.64921466,61,0.319371728,181,130,0.718232044,49,0.376923077,25,0.192307692,527,351,0.666034156,189,0.538461538,97,0.276353276
2014-NH,2014,NH,NEW HAMPSHIRE,0.942857143,0.01182266,0.012807882,0.020689655,1047,1015,0.969436485,694,0.683743842,509,0.501477833,512,498,0.97265625,331,0.664658635,246,0.493975904,535,517,0.96635514,363,0.70212766,263,0.508704062,974,957,0.982546201,655,0.684430512,480,0.501567398,15,12,0.8,7,0.583333333,4,0.333333333,23,13,0.565217391,7,0.538461538,6,0.461538462,23,21,0.913043478,15,0.714285714,10,0.476190476
2014-NJ,2014,NJ,NEW JERSEY,0.662040954,0.131832797,0.071924183,0.136232865,6820,5909,0.866422287,3919,0.663225588,2151,0.364020985,3277,2825,0.862068966,1808,0.64,969,0.34300885,3543,3084,0.870448772,2112,0.684824903,1182,0.383268482,4036,3912,0.969276511,2705,0.691462168,1527,0.390337423,953,779,0.817418678,496,0.636713736,276,0.354300385,641,425,0.663026521,226,0.531764706,82,0.192941176,1229,805,0.655004068,497,0.617391304,274,0.340372671
2014-NM,2014,NM,NEW MEXICO,0.466478476,0.027522936,0.018348624,0.3549753,1536,1417,0.922526042,919,0.648553282,646,0.455892731,739,676,0.914749662,433,0.640532544,304,0.449704142,797,740,0.928481807,486,0.656756757,342,0.462162162,674,661,0.980712166,479,0.724659607,374,0.56580938,40,39,0.975,28,0.717948718,8,0.205128205,33,26,0.787878788,13,0.5,11,0.423076923,601,503,0.836938436,302,0.600397614,179,0.355864811
2014-NY,2014,NY,NEW YORK,0.660789068,0.162442142,0.05929028,0.131070458,15274,13611,0.891122168,8078,0.593490559,4680,0.343839542,7294,6460,0.885659446,3679,0.569504644,2131,0.329876161,7980,7150,0.895989975,4399,0.615244755,2548,0.356363636,9385,8994,0.958337773,5471,0.608294419,3321,0.369246164,2581,2211,0.856644711,1385,0.626413388,762,0.344640434,1206,807,0.669154229,366,0.453531599,156,0.19330855,2394,1784,0.745196324,995,0.557735426,502,0.281390135
2014-NC,2014,NC,NORTH CAROLINA,0.707598075,0.222692139,0.014437801,0.02975062,7412,6857,0.925121425,4779,0.69695202,3170,0.462301298,3510,3204,0.912820513,2178,0.679775281,1428,0.445692884,3902,3654,0.93644285,2601,0.71182266,1742,0.476737822,4878,4852,0.994669947,3461,0.713314097,2290,0.471970322,1572,1527,0.971374046,1040,0.681074001,735,0.481335953,190,99,0.521052632,59,0.595959596,26,0.262626263,602,204,0.338870432,107,0.524509804,53,0.259803922
2014-ND,2014,ND,NORTH DAKOTA,0.908592322,0.010968921,0.005484461,0.02559415,567,547,0.964726631,363,0.663619744,279,0.510054845,290,279,0.962068966,180,0.64516129,136,0.487455197,276,268,0.971014493,183,0.682835821,143,0.53358209,501,497,0.992015968,342,0.688128773,264,0.531187123,10,6,0.6,2,0.333333333,2,0.333333333,10,3,0.3,1,0.333333333,1,0.333333333,19,14,0.736842105,5,0.357142857,2,0.142857143
2014-OH,2014,OH,OHIO,0.840874368,0.116464919,0.013632624,0.018451052,8772,8509,0.97001824,5657,0.664825479,3378,0.396991421,4197,4081,0.97236121,2640,0.64690027,1616,0.395981377,4575,4428,0.967868852,3018,0.681571816,1762,0.397922313,7235,7155,0.98894264,4787,0.669042628,2873,0.401537386,1024,991,0.967773438,680,0.68617558,403,0.406659939,231,116,0.502164502,70,0.603448276,44,0.379310345,192,157,0.817708333,93,0.592356688,36,0.229299363
2014-OK,2014,OK,OKLAHOMA,0.753531599,0.07063197,0.008921933,0.057992565,2851,2690,0.943528586,1644,0.611152416,920,0.342007435,1394,1296,0.929698709,753,0.581018519,418,0.322530864,1457,1394,0.956760467,890,0.638450502,502,0.360114778,2038,2027,0.994602552,1286,0.634435126,733,0.361618155,192,190,0.989583333,96,0.505263158,56,0.294736842,65,24,0.369230769,17,0.708333333,8,0.333333333,267,156,0.584269663,84,0.538461538,28,0.179487179
2014-OR,2014,OR,OREGON,0.852961672,0.017421603,0.034494774,0.064111498,3078,2870,0.932423652,2008,0.699651568,1594,0.555400697,1512,1394,0.921957672,950,0.681492109,741,0.531563845,1566,1475,0.941890166,1058,0.717288136,852,0.577627119,2475,2448,0.989090909,1770,0.723039216,1458,0.595588235,56,50,0.892857143,29,0.58,14,0.28,123,99,0.804878049,47,0.474747475,24,0.242424242,322,184,0.571428571,106,0.576086957,62,0.336956522
2014-PA,2014,PA,PENNSYLVANIA,0.834191988,0.096730102,0.017348334,0.056776364,9924,9511,0.958383716,6121,0.643570602,3803,0.399852802,4779,4571,0.95647625,2845,0.6224021,1768,0.386786261,5145,4940,0.960155491,3276,0.663157895,2035,0.41194332,8015,7934,0.989893949,5252,0.66196118,3272,0.412402319,1001,920,0.919080919,492,0.534782609,341,0.370652174,295,165,0.559322034,93,0.563636364,46,0.278787879,689,540,0.783744557,260,0.481481481,119,0.22037037
2014-RI,2014,RI,RHODE ISLAND,0.845751634,0.061437908,0.019607843,0.058823529,819,765,0.934065934,486,0.635294118,331,0.432679739,387,362,0.935400517,231,0.638121547,154,0.425414365,432,403,0.93287037,255,0.632754342,177,0.439205955,659,647,0.981790592,434,0.670788253,302,0.466769706,55,47,0.854545455,28,0.595744681,16,0.340425532,23,15,0.652173913,1,0.066666667,0,0,75,45,0.6,22,0.488888889,13,0.288888889
2014-SC,2014,SC,SOUTH CAROLINA,0.68758756,0.26449986,0.01064724,0.029700196,3667,3569,0.973275157,2458,0.688708322,1514,0.424208462,1730,1678,0.969942197,1132,0.674612634,699,0.416567342,1937,1891,0.976251936,1325,0.700687467,815,0.430988895,2477,2454,0.990714574,1730,0.704971475,1061,0.432355338,965,944,0.978238342,640,0.677966102,419,0.443855932,50,38,0.76,18,0.473684211,13,0.342105263,171,106,0.619883041,48,0.452830189,14,0.132075472
2014-SD,2014,SD,SOUTH DAKOTA,0.888349515,0.017799353,0.001618123,0.01618123,625,618,0.9888,401,0.648867314,273,0.441747573,308,304,0.987012987,189,0.621710526,132,0.434210526,317,314,0.990536278,212,0.675159236,141,0.449044586,551,549,0.996370236,367,0.66848816,259,0.471766849,12,11,0.916666667,5,0.454545455,3,0.272727273,4,1,0.25,0,0,0,0,12,10,0.833333333,3,0.3,0,0
2014-TN,2014,TN,TENNESSEE,0.788992731,0.162409138,0.011214953,0.021806854,4975,4815,0.967839196,3088,0.64132918,1763,0.366147456,2366,2275,0.961538462,1376,0.604835165,793,0.348571429,2609,2539,0.973169797,1712,0.674281213,970,0.382040173,3821,3799,0.994242345,2503,0.658857594,1467,0.386154251,793,782,0.986128625,473,0.604859335,244,0.31202046,84,54,0.642857143,21,0.388888889,12,0.222222222,202,105,0.51980198,42,0.4,13,0.123809524
2014-TX,2014,TX,TEXAS,0.536274044,0.13049157,0.033543101,0.28959867,19354,16844,0.870311047,9946,0.590477321,5836,0.346473522,9412,8076,0.858053549,4606,0.570331847,2600,0.321941555,9941,8767,0.881903229,5340,0.609102316,3236,0.369111441,9238,9033,0.97780905,5982,0.662238459,3776,0.418022805,2327,2198,0.944563816,1334,0.606915378,777,0.353503185,853,565,0.662368113,259,0.45840708,102,0.180530973,6762,4878,0.721384206,2255,0.462279623,1092,0.223862239
2014-UT,2014,UT,UTAH,0.875259875,0.008316008,0.012474012,0.081081081,2026,1924,0.949654492,1101,0.572245322,703,0.365384615,1011,955,0.944609298,539,0.564397906,339,0.354973822,1016,969,0.953740157,562,0.57997936,364,0.375644995,1704,1684,0.988262911,1009,0.599168646,650,0.385985748,26,16,0.615384615,6,0.375,6,0.375,37,24,0.648648649,13,0.541666667,10,0.416666667,222,156,0.702702703,56,0.358974359,28,0.179487179
2014-VT,2014,VT,VERMONT,0.960580913,0.008298755,0.010373444,0.006224066,493,482,0.977687627,324,0.67219917,205,0.425311203,240,233,0.970833333,152,0.652360515,93,0.399141631,253,248,0.980237154,172,0.693548387,112,0.451612903,471,463,0.983014862,316,0.6825054,201,0.43412527,4,4,1,2,0.5,0,0,7,5,0.714285714,0,0,0,0,4,3,0.75,2,0.666666667,2,0.666666667
2014-VA,2014,VA,VIRGINIA,0.6953125,0.195822011,0.058254076,0.040081522,6221,5888,0.946471628,3924,0.666440217,2453,0.416610054,2975,2842,0.955294118,1892,0.66572836,1200,0.422237861,3246,3046,0.938385705,2032,0.667104399,1253,0.41135916,4145,4094,0.987696019,2850,0.696140694,1869,0.456521739,1188,1153,0.970538721,712,0.617519514,394,0.341717259,438,343,0.783105023,209,0.609329446,108,0.314868805,389,236,0.606683805,112,0.474576271,60,0.254237288
2014-WA,2014,WA,WASHINGTON,0.762981575,0.033291457,0.056113903,0.079145729,5333,4776,0.895555972,3281,0.686976549,2390,0.50041876,2616,2331,0.891055046,1543,0.661947662,1125,0.482625483,2717,2445,0.899889584,1739,0.711247444,1265,0.517382413,3716,3644,0.980624327,2683,0.736278814,2022,0.554884742,195,159,0.815384615,74,0.465408805,53,0.333333333,451,268,0.594235033,161,0.600746269,110,0.410447761,635,378,0.595275591,169,0.447089947,95,0.251322751
2014-WV,2014,WV,WEST VIRGINIA,0.943055556,0.028472222,0.003472222,0.011111111,1449,1440,0.99378882,896,0.622222222,484,0.336111111,705,703,0.997163121,431,0.613086771,236,0.335704125,744,738,0.991935484,465,0.630081301,248,0.33604336,1360,1358,0.998529412,852,0.627393225,470,0.346097202,41,41,1,17,0.414634146,5,0.12195122,10,5,0.5,4,0.8,2,0.4,18,16,0.888888889,11,0.6875,3,0.1875
2014-WI,2014,WI,WISCONSIN,0.871691871,0.053638941,0.021502836,0.039697543,4356,4232,0.971533517,3005,0.710066163,2343,0.553638941,2136,2059,0.963951311,1433,0.695968917,1140,0.553666829,2220,2173,0.978828829,1572,0.723423838,1203,0.553612517,3715,3689,0.993001346,2727,0.739224722,2170,0.588235294,230,227,0.986956522,129,0.568281938,93,0.40969163,106,91,0.858490566,30,0.32967033,9,0.098901099,248,168,0.677419355,77,0.458333333,53,0.31547619
2014-WY,2014,WY,WYOMING,0.892271663,0.021077283,0.00234192,0.046838407,441,427,0.968253968,241,0.56440281,172,0.402810304,223,215,0.964125561,117,0.544186047,85,0.395348837,217,212,0.976958525,124,0.58490566,87,0.410377358,384,381,0.9921875,218,0.572178478,158,0.414698163,11,9,0.818181818,5,0.555555556,3,0.333333333,3,1,0.333333333,0,0,0,0,29,20,0.689655172,9,0.45,6,0.3
2018-USA,2018,USA,UNITED STATES,0.677274157,0.130043001,0.048629562,0.126533876,249748,228832,0.916251582,153066,0.668901203,122281,0.534370193,120573,110006,0.912360147,71726,0.652018981,56964,0.5178263,129176,118826,0.919876757,81340,0.684530322,65317,0.549686096,157610,154982,0.983325931,110054,0.710108271,89075,0.574744164,31623,29758,0.941023938,19023,0.63925667,15194,0.510585389,15659,11128,0.710645635,5898,0.530014378,4519,0.406092739,41049,28955,0.705376501,15558,0.537316526,11695,0.403902607
2018-AL,2018,AL,ALABAMA,0.684400111,0.270157938,0.010252147,0.02133555,3753,3609,0.961630695,2490,0.689941812,1830,0.507065669,1772,1681,0.948645598,1122,0.667459845,821,0.488399762,1982,1927,0.972250252,1368,0.70991178,1010,0.524130773,2494,2470,0.990376905,1760,0.712550607,1298,0.525506073,976,975,0.99897541,657,0.673846154,483,0.495384615,61,37,0.606557377,13,0.351351351,7,0.189189189,169,77,0.455621302,26,0.337662338,22,0.285714286
2018-AK,2018,AK,ALASKA,0.623742455,0.030181087,0.07444668,0.036217304,523,497,0.950286807,337,0.67806841,263,0.52917505,265,255,0.962264151,175,0.68627451,133,0.521568627,258,242,0.937984496,162,0.669421488,130,0.537190083,314,310,0.987261146,229,0.738709677,187,0.603225806,16,15,0.9375,9,0.6,8,0.533333333,55,37,0.672727273,23,0.621621622,15,0.405405405,20,18,0.9,10,0.555555556,8,0.444444444
2018-AZ,2018,AZ,ARIZONA,0.644313643,0.046668068,0.022282951,0.25331091,5361,4757,0.887334453,3262,0.685726298,2800,0.588606264,2606,2259,0.866845741,1539,0.6812749,1288,0.570163789,2755,2497,0.906352087,1723,0.690028034,1512,0.605526632,3128,3065,0.979859335,2272,0.741272431,2000,0.652528548,257,222,0.86381323,114,0.513513514,104,0.468468468,198,106,0.535353535,63,0.594339623,59,0.556603774,1624,1205,0.741995074,757,0.628215768,588,0.487966805
2018-AR,2018,AR,ARKANSAS,0.776645042,0.146895273,0.008804449,0.047265987,2261,2158,0.954444936,1262,0.584800741,919,0.425857275,1093,1034,0.946020128,602,0.582205029,431,0.416827853,1169,1125,0.962360992,660,0.586666667,488,0.433777778,1678,1676,0.998808105,995,0.593675418,737,0.43973747,327,317,0.96941896,178,0.561514196,132,0.416403785,37,19,0.513513514,9,0.473684211,6,0.315789474,172,102,0.593023256,43,0.421568627,21,0.205882353
2018-CA,2018,CA,CALIFORNIA,0.453947111,0.072282076,0.156043095,0.298256611,30243,25525,0.843996958,15690,0.614691479,13240,0.51870715,14767,12449,0.843028374,7372,0.592176078,6205,0.498433609,15476,13076,0.844921168,8318,0.636127256,7035,0.538008565,11986,11587,0.966711163,8005,0.690860447,7116,0.614136532,1912,1845,0.964958159,1061,0.575067751,933,0.505691057,5222,3983,0.762734584,2061,0.517449159,1620,0.406728597,10595,7613,0.718546484,4211,0.553132799,3300,0.433469066
2018-CO,2018,CO,COLORADO,0.771159097,0.042194093,0.023082651,0.146438322,4353,4029,0.925568573,2645,0.656490444,2342,0.581285679,2171,2004,0.923076923,1315,0.656187625,1144,0.570858283,2182,2025,0.928047663,1330,0.656790123,1198,0.591604938,3136,3107,0.990752551,2141,0.689089154,1945,0.626005793,185,170,0.918918919,73,0.429411765,51,0.3,156,93,0.596153846,75,0.806451613,66,0.709677419,806,590,0.732009926,323,0.547457627,259,0.438983051
2018-CT,2018,CT,CONNECTICUT,0.743599842,0.101614809,0.039385585,0.115399764,2834,2539,0.895906845,1726,0.679795195,1370,0.539582513,1365,1222,0.895238095,804,0.657937807,662,0.541734861,1469,1316,0.895847515,921,0.699848024,708,0.537993921,1934,1888,0.976215098,1347,0.71345339,1090,0.577330508,319,258,0.808777429,158,0.612403101,124,0.480620155,142,100,0.704225352,51,0.51,38,0.38,464,293,0.631465517,164,0.559726962,120,0.409556314
2018-DE,2018,DE,DELAWARE,0.656381487,0.223001403,0.039270687,0.072931276,756,713,0.943121693,472,0.661991585,369,0.517531557,359,334,0.930362117,215,0.643712575,167,0.5,397,379,0.95465995,258,0.680738786,202,0.53298153,477,468,0.981132075,316,0.675213675,247,0.527777778,163,159,0.975460123,109,0.685534591,90,0.566037736,41,28,0.682926829,15,0.535714286,11,0.392857143,73,52,0.712328767,27,0.519230769,20,0.384615385
2018-DC,2018,DC,DISTRICT OF COLUMBIA,0.435546875,0.4453125,0.04296875,0.068359375,567,512,0.902998236,397,0.775390625,313,0.611328125,264,235,0.890151515,179,0.761702128,141,0.6,304,277,0.911184211,218,0.78700361,172,0.620938628,235,223,0.94893617,191,0.856502242,155,0.695067265,251,228,0.908366534,163,0.714912281,123,0.539473684,30,22,0.733333333,16,0.727272727,13,0.590909091,53,35,0.660377358,24,0.685714286,20,0.571428571
2018-FL,2018,FL,FLORIDA,0.620190071,0.153984183,0.021931282,0.209078222,16845,15047,0.893262096,9435,0.627035289,7918,0.526217851,8035,7145,0.889234599,4383,0.613435969,3648,0.51056683,8810,7902,0.896935301,5052,0.639331815,4270,0.540369527,9592,9332,0.972894078,6211,0.665559366,5315,0.569545649,2644,2317,0.876323752,1340,0.578334053,1094,0.472162279,454,330,0.726872247,159,0.481818182,134,0.406060606,4288,3146,0.733675373,1723,0.547679593,1393,0.442784488
2018-GA,2018,GA,GEORGIA,0.609218985,0.315278348,0.026125017,0.036109971,7850,7311,0.93133758,4840,0.66201614,4084,0.558610313,3700,3417,0.923513514,2189,0.640620427,1814,0.530875037,4150,3893,0.938072289,2651,0.680965836,2270,0.583097868,4491,4454,0.9917613,2973,0.667489897,2496,0.56039515,2439,2305,0.945059451,1577,0.684164859,1374,0.596095445,318,191,0.600628931,108,0.565445026,84,0.439790576,525,264,0.502857143,135,0.511363636,101,0.382575758
2018-HI,2018,HI,HAWAII,0.21215242,0.021627188,0.429454171,0.081359423,1057,971,0.918637654,523,0.538619979,427,0.439752832,504,462,0.916666667,237,0.512987013,193,0.417748918,553,509,0.920433996,287,0.563850688,234,0.459724951,211,206,0.976303318,125,0.606796117,104,0.504854369,22,21,0.954545455,10,0.476190476,4,0.19047619,480,417,0.86875,218,0.522781775,186,0.446043165,82,79,0.963414634,34,0.430379747,25,0.316455696
2018-ID,2018,ID,IDAHO,0.851549755,0.006525285,0.017944535,0.102773246,1299,1226,0.943802925,743,0.606035889,587,0.478792822,645,608,0.942635659,362,0.595394737,286,0.470394737,654,618,0.944954128,381,0.616504854,301,0.487055016,1048,1044,0.996183206,664,0.636015326,531,0.50862069,8,8,1,8,1,6,0.75,33,22,0.666666667,9,0.409090909,8,0.363636364,182,126,0.692307692,51,0.404761905,30,0.238095238
2018-IL,2018,IL,ILLINOIS,0.684028166,0.142394099,0.050855035,0.118587236,9732,8947,0.919338266,6068,0.678216162,4740,0.529786521,4711,4316,0.916153683,2794,0.647358665,2183,0.5057924,5021,4630,0.922127066,3274,0.70712743,2557,0.552267819,6248,6120,0.979513444,4436,0.724836601,3494,0.570915033,1334,1274,0.955022489,861,0.675824176,723,0.567503925,673,455,0.676077266,205,0.450549451,150,0.32967033,1458,1061,0.727709191,537,0.506126296,354,0.333647502
2018-IN,2018,IN,INDIANA,0.818238731,0.097662771,0.020450751,0.044240401,5006,4792,0.957251298,3131,0.653380634,2364,0.493322204,2404,2331,0.969633943,1522,0.652938653,1115,0.478335478,2602,2461,0.945810915,1609,0.653799269,1249,0.507517269,3937,3921,0.995935992,2634,0.671767406,1996,0.509053813,484,468,0.966942149,299,0.638888889,221,0.472222222,138,98,0.710144928,40,0.408163265,27,0.275510204,337,212,0.629080119,96,0.452830189,77,0.363207547
2018-IA,2018,IA,IOWA,0.885663243,0.033943725,0.009825815,0.066100938,2376,2239,0.942340067,1658,0.740509156,1335,0.596248325,1176,1105,0.93962585,833,0.753846154,660,0.597285068,1201,1134,0.944213156,825,0.727513228,675,0.595238095,2007,1983,0.988041854,1499,0.755925366,1206,0.60816944,89,76,0.853932584,47,0.618421053,41,0.539473684,62,22,0.35483871,14,0.636363636,12,0.545454545,206,148,0.718446602,85,0.574324324,69,0.466216216
2018-KS,2018,KS,KANSAS,0.820335637,0.061697927,0.022704837,0.066140178,2149,2026,0.942764076,1449,0.715202369,1152,0.568608095,1049,980,0.93422307,692,0.706122449,554,0.565306122,1100,1046,0.950909091,757,0.723709369,598,0.571701721,1667,1662,0.9970006,1249,0.751504212,982,0.590854392,129,125,0.968992248,65,0.52,58,0.464,59,46,0.779661017,33,0.717391304,33,0.717391304,231,134,0.58008658,71,0.529850746,55,0.410447761
2018-KY,2018,KY,KENTUCKY,0.89904586,0.071714374,0.011388119,0.011388119,3370,3249,0.964094955,2389,0.73530317,1746,0.537396122,1627,1553,0.954517517,1092,0.703155184,789,0.508048938,1743,1696,0.973034997,1297,0.764740566,958,0.564858491,2928,2921,0.99760929,2183,0.747346799,1579,0.540568299,248,233,0.939516129,164,0.703862661,131,0.56223176,82,37,0.451219512,14,0.378378378,12,0.324324324,96,37,0.385416667,15,0.405405405,12,0.324324324
2018-LA,2018,LA,LOUISIANA,0.608238124,0.32230908,0.010222489,0.033674083,3458,3326,0.961827646,2263,0.680396873,1656,0.49789537,1635,1557,0.952293578,1032,0.662813102,774,0.497109827,1823,1770,0.970927043,1231,0.695480226,882,0.498305085,2047,2023,0.988275525,1455,0.719228868,1046,0.51705388,1076,1072,0.996282528,688,0.641791045,531,0.495335821,60,34,0.566666667,17,0.5,9,0.264705882,189,112,0.592592593,56,0.5,35,0.3125
2018-ME,2018,ME,MAINE,0.941287879,0.010416667,0.016098485,0.009469697,1074,1056,0.983240223,828,0.784090909,693,0.65625,527,519,0.984819734,397,0.764932563,329,0.633911368,546,537,0.983516484,431,0.802607076,364,0.677839851,1001,994,0.993006993,788,0.792756539,666,0.670020121,17,11,0.647058824,5,0.454545455,3,0.272727273,20,17,0.85,6,0.352941176,6,0.352941176,11,10,0.909090909,8,0.8,3,0.3
2018-MD,2018,MD,MARYLAND,0.565522074,0.302032235,0.050689091,0.076617613,4666,4281,0.917488213,3095,0.722961925,2320,0.541929456,2217,2047,0.923319802,1457,0.711773327,1107,0.540791402,2449,2235,0.912617395,1639,0.733333333,1213,0.542729306,2466,2421,0.981751825,1869,0.771995043,1414,0.584056175,1414,1293,0.914427157,856,0.662026295,630,0.487238979,315,217,0.688888889,142,0.65437788,94,0.433179724,500,328,0.656,195,0.594512195,158,0.481707317
2018-MA,2018,MA,MASSACHUSETTS,0.784305753,0.083960155,0.047570644,0.084163448,5460,4919,0.900915751,3345,0.680016263,2731,0.555194145,2594,2335,0.900154202,1556,0.666381156,1280,0.548179872,2866,2583,0.901256106,1789,0.692605497,1451,0.561749903,4006,3858,0.963055417,2737,0.70943494,2266,0.587350959,454,413,0.90969163,240,0.581113801,194,0.469733656,416,234,0.5625,113,0.482905983,101,0.431623932,565,414,0.732743363,249,0.601449275,177,0.427536232
